date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:04:36	705/705	---M--	200	added ('OK')	image/png	etag:%2257ce6d65-2c1%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	(from http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
13:04:37	674/674	---M--	200	added ('OK')	image/png	etag:%2257ce6d65-2a2%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/balloon.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
13:04:37	717/717	---M--	200	added ('OK')	image/png	etag:%2257ce6d65-2cd%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
13:04:38	691/691	---M--	200	added ('OK')	image/png	etag:%2257ce6d65-2b3%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	(from http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
13:04:38	700/700	---M--	200	added ('OK')	image/png	etag:%2257ce6d65-2bc%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
13:04:39	648/648	---M--	200	added ('OK')	image/png	etag:%2257ce6d65-288%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
13:04:39	621/621	---M--	200	added ('OK')	image/png	etag:%2257ce6d65-26d%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/binocular.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
13:04:39	688/688	---M--	200	added ('OK')	image/png	etag:%2257ce6d65-2b0%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
13:04:40	700/700	---M--	200	added ('OK')	image/png	etag:%2257ce6d65-2bc%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
13:04:40	647/647	---M--	200	added ('OK')	image/png	etag:%2257ce6d65-287%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	(from http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
13:04:41	763/763	---M--	200	added ('OK')	image/png	etag:%2257ce6d65-2fb%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	(from http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
13:04:41	690/690	---M--	200	added ('OK')	image/png	etag:%2257ce6d65-2b2%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	(from http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
13:04:42	709/709	---M--	200	added ('OK')	image/png	etag:%2257ce6d65-2c5%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	(from http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
13:04:42	691/691	---M--	200	added ('OK')	image/png	etag:%2257ce6d65-2b3%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	(from http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
13:04:43	635/635	---M--	200	added ('OK')	image/png	etag:%2257ce6d65-27b%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	(from http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
13:04:43	590/590	---M--	200	added ('OK')	image/png	etag:%2257ce6d65-24e%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	(from http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
13:04:43	635/635	---M--	200	added ('OK')	image/png	etag:%2257ce6d65-27b%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/camera.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/camera.png	(from http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
13:04:44	659/659	---M--	200	added ('OK')	image/png	etag:%2257ce6d65-293%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/chart.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/chart.png	(from http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
13:04:44	1686/1686	---M--	200	added ('OK')	image/png	etag:%2257ce6d65-696%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	(from http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
13:04:45	706/706	---M--	200	added ('OK')	image/png	etag:%2257ce6d65-2c2%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/clock.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/clock.png	(from http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
13:04:45	470/470	---M--	200	added ('OK')	image/png	etag:%2257ce6d65-1d6%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/control.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/control.png	(from http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
13:04:46	606/606	---M--	200	added ('OK')	image/png	etag:%2257ce6d65-25e%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/fire.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
13:04:46	326660/326660	---M--	200	added ('OK')	image/jpeg	etag:%225803ce85-4fc04%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/themes/werkstatt-wp/assets/img/404.jpg	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/themes/werkstatt-wp/assets/img/404.jpg	(from http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/themes/werkstatt-wp/assets/css/app.css?ver=1.4)
13:04:46	792/792	---M--	200	added ('OK')	image/png	etag:%2257ce6d65-318%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/heart.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
13:04:46	505/505	---M--	200	added ('OK')	image/png	etag:%2257ce6d65-1f9%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/mail.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
13:04:47	756/756	---M--	200	added ('OK')	image/png	etag:%2257ce6d65-2f4%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
13:04:47	657/657	---M--	200	added ('OK')	image/png	etag:%2257ce6d65-291%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/video.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/icons/video.png	(from http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
13:04:48	223/223	---M--	200	added ('OK')	image/png	etag:%2257ce6d65-df%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/toggle_open.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
13:04:48	168/168	---M--	200	added ('OK')	image/png	etag:%2257ce6d65-a8%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/toggle_close.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
13:04:49	198/198	---M--	200	added ('OK')	image/png	etag:%2257ce6d65-c6%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/flickr.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/images/flickr.png	(from http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
13:04:50	2412/2412	---M--	200	added ('OK')	application/json	date:Thu,%2015%20Dec%202016%2007:34:50%20GMT	http://werkstatt.fuelthemes.net/werkstatt-freelancer/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwerkstatt.fuelthemes.net%2Fwerkstatt-freelancer%2Fabout-us-personal%2F	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-freelancer/wp-json/oembed/1.0/embed51a5.json	(from http://werkstatt.fuelthemes.net/werkstatt-freelancer/about-us-personal/)
13:04:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Dec%202016%2007:34:50%20GMT	http://werkstatt.fuelthemes.net/werkstatt-freelancer/?p=185	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-freelancer/indexb998.html	(from http://werkstatt.fuelthemes.net/werkstatt-freelancer/about-us-personal/)
13:04:51	2507/2507	---M-Z	200	added ('OK')	text/xml	date:Thu,%2015%20Dec%202016%2007:34:51%20GMT	http://werkstatt.fuelthemes.net/werkstatt-freelancer/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwerkstatt.fuelthemes.net%2Fwerkstatt-freelancer%2Fabout-us-personal%2F&format=xml	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-freelancer/wp-json/oembed/1.0/embed2109	(from http://werkstatt.fuelthemes.net/werkstatt-freelancer/about-us-personal/)
13:04:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Dec%202016%2007:34:52%20GMT	http://werkstatt.fuelthemes.net/werkstatt-freelancer	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-freelancer	(from http://werkstatt.fuelthemes.net/werkstatt-freelancer/about-us-personal/)
13:04:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Dec%202016%2007:34:52%20GMT	http://werkstatt.fuelthemes.net/werkstatt-freelancer	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-freelancer	(from http://werkstatt.fuelthemes.net/werkstatt-freelancer/blog/)
13:04:53	49248/49248	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202016%2007:34:53%20GMT	http://werkstatt.fuelthemes.net/werkstatt-freelancer/henri-barandes-saatchi-gallery-exhibition-monograph/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-freelancer/henri-barandes-saatchi-gallery-exhibition-monograph/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-freelancer/blog/)
13:04:54	36576/36576	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202016%2007:34:54%20GMT	http://werkstatt.fuelthemes.net/werkstatt-freelancer/category/interviews/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-freelancer/category/interviews/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-freelancer/blog/)
13:04:54	42015/42015	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202016%2007:34:54%20GMT	http://werkstatt.fuelthemes.net/werkstatt-freelancer/author/ftwerkstat/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-freelancer/author/ftwerkstat/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-freelancer/blog/)
13:04:55	50379/50379	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202016%2007:34:55%20GMT	http://werkstatt.fuelthemes.net/werkstatt-freelancer/martin-muller-designs-covers-for-specious-books/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-freelancer/martin-muller-designs-covers-for-specious-books/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-freelancer/blog/)
13:04:56	35361/35361	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202016%2007:34:56%20GMT	http://werkstatt.fuelthemes.net/werkstatt-freelancer/category/graphics/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-freelancer/category/graphics/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-freelancer/blog/)
13:04:57	50630/50630	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202016%2007:34:57%20GMT	http://werkstatt.fuelthemes.net/werkstatt-freelancer/ran-park-explores-the-chaos-of-konglish-in-a-new-zine/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-freelancer/ran-park-explores-the-chaos-of-konglish-in-a-new-zine/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-freelancer/blog/)
13:04:59	45635/45635	---M--	200	added ('OK')	image/jpeg	etag:%2257f605f7-b243%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/uploads/sites/8/2016/09/17-540x290.jpg	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/uploads/sites/8/2016/09/17-540x290.jpg	(from http://werkstatt.fuelthemes.net/werkstatt-freelancer/blog/)
13:04:59	20221/20221	---M--	200	added ('OK')	image/jpeg	etag:%2257f605f7-4efd%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/uploads/sites/8/2016/09/15-540x290.jpg	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/uploads/sites/8/2016/09/15-540x290.jpg	(from http://werkstatt.fuelthemes.net/werkstatt-freelancer/blog/)
13:05:00	34136/34136	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202016%2007:35:00%20GMT	http://werkstatt.fuelthemes.net/werkstatt-freelancer/category/photography/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-freelancer/category/photography/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-freelancer/blog/)
13:05:01	40543/40543	---M--	200	added ('OK')	image/jpeg	etag:%2257f605f7-9e5f%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/uploads/sites/8/2016/09/16-540x290.jpg	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/uploads/sites/8/2016/09/16-540x290.jpg	(from http://werkstatt.fuelthemes.net/werkstatt-freelancer/blog/)
13:05:01	50646/50646	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202016%2007:35:01%20GMT	http://werkstatt.fuelthemes.net/werkstatt-freelancer/anja-wickis-sarcastically-sweet-comic-illustrations/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-freelancer/anja-wickis-sarcastically-sweet-comic-illustrations/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-freelancer/blog/)
13:05:02	35436/35436	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202016%2007:35:02%20GMT	http://werkstatt.fuelthemes.net/werkstatt-freelancer/category/creativity/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-freelancer/category/creativity/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-freelancer/blog/)
13:05:02	19867/19867	---M--	200	added ('OK')	image/jpeg	etag:%2257f605f7-4d9b%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/uploads/sites/8/2016/09/13-540x290.jpg	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/uploads/sites/8/2016/09/13-540x290.jpg	(from http://werkstatt.fuelthemes.net/werkstatt-freelancer/blog/)
13:05:03	50716/50716	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202016%2007:35:03%20GMT	http://werkstatt.fuelthemes.net/werkstatt-freelancer/nymphomaniac-photographer-casper-sejersens-explosive-images/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-freelancer/nymphomaniac-photographer-casper-sejersens-explosive-images/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-freelancer/blog/)
13:05:04	14782/14782	---M--	200	added ('OK')	image/jpeg	etag:%2257f605f7-39be%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/uploads/sites/8/2016/09/10-540x290.jpg	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-freelancer/wp-content/uploads/sites/8/2016/09/10-540x290.jpg	(from http://werkstatt.fuelthemes.net/werkstatt-freelancer/blog/)
